Key	Parent key	Code	TitleEn									Title
116808	103932	41111718	Metallurgical microscopes									میکروسکوپ متالورژی
116809	103932	41111719	Darkfield microscopes									میکروسکوپ تاریک‌زمینه
116811	103932	41111721	Transmission electron microscopes									میکروسکوپ الکترونی عبوری
116812	103932	41111722	Fluorescent microscopes									میکروسکوپ فلورسنت
116813	103932	41111723	Scanning light or spinning disk or laser scanning microscopes									میکروسکوپ اسکن لیزری
116814	103932	41111724	Scanning probe microscopes									میکروسکوپ پروب روبشی
116815	103932	41111725	Polarizing microscopes									میکروسکوپ پلاریزان
116816	103932	41111726	Acoustic microscopes									میکروسکوپ آکوستیک
116817	103932	41111727	Projection microscopes									میکروسکوپ پروجکشن
116818	103932	41111728	Wide field microscopes									میکروسکوپ واید فیلد
116819	103932	41111729	Microscope eyepieces									چشمی میکروسکوپ
116820	103932	41111730	Microscope condensers									کندانسور میکروسکوپ
116821	103932	41111731	Microscope collectors									کلکتور میکروسکوپ
116823	103932	41111733	Microscope tubes									لوله میکروسکوپ
116824	103932	41111734	Microscope stages									استیج میکروسکوپ
116825	103932	41111735	Automated microscope stages									استیج خودکار
116826	103932	41111736	Microscope covers									روکش میکروسکوپ
116827	103950	41111926	Proximity sensors									سنسور مجاورتی
116828	103950	41111927	Pressure sensors									سنسور فشار
116829	103950	41111928	Current sensors									سنسور جریان
116830	102558	41112103	Fiber sensors									سنسور فیبر نوری
116831	103996	41112213	Handheld thermometer									دماسنج دستی
116832	103996	41112214	Cryogenic temperature controllers									کنترلر دمای کرایوژنیک
116833	103996	41112215	Humidifier temperature controllers									کنترلر رطوبت
116834	104010	41112407	Liquid level controls or instruments									کنترل سطح مایعات
116835	104017	41112505	Water meter spares									قطعات کنتور آب
116836	104017	41112506	Venturis									ونتوری
116837	104017	41112508	Gas gauges									گیج گاز
116838	104017	41112509	Air velocity and temperature monitors									بادسنج
116839	103902	41112600	Hygiene monitoring and testing equipment									تجهیزات پایش بهداشت
116840	116839	41112601	Manual swab test kits									کیت سواب دستی
116841	116839	41112602	Automated swab test kits									کیت سواب خودکار
116842	104066	41113116	Gas detector tubes									لوله آشکارساز گاز
116843	104066	41113117	Single gas monitors									گازسنج تک‌گاز
116844	104066	41113118	Multi gas monitors									گازسنج چندگاز
116845	104109	41113641	GFI circuit testers									تستر GFI
116846	104109	41113642	Circuit tester									تستر مدار
116847	104109	41113643	Demand meters or registers									کنتور دیماند
116848	104109	41113644	Circuit tracers									ردیاب مدار
116851	104203	41114410	Weather stations									ایستگاه هواشناسی
116852	104203	41114411	Meteorology instrument accessories									لوازم هواشناسی
116853	103902	41115300	Light and wave generating and measuring equipment									تجهیزات اندازه‌گیری نور و موج
116855	116853	41115312	Bench refractometers or polarimeters									رفراکتومتر
116857	116853	41115319	Tube or plate readers									میکروپلیت ریدر
116858	103902	41115400	Spectroscopic equipment									تجهیزات طیف‌سنجی
116859	116858	41115401	Spectrofluorimeters or fluorimeters									فلوریمتر
116860	116858	41115407	Atomic absorption AA spectrometers									جذب اتمی
116861	116858	41115408	Infrared spectrometers									طیف‌سنج مادون قرمز
116862	116858	41115409	Nuclear magnetic resonance NMR spectrometers									NMR
116864	116858	41115411	Inductively coupled plasma ICP spectrometers									ICP
116865	103902	41115500	Sound generating and measuring equipment									تجهیزات صوتی
116866	103902	41115600	Electrochemical measuring instruments and accessories									ابزار الکتروشیمی
116867	116866	41115601	Karl Fischer titration equipment									کارل فیشر
116875	103902	41115700	Chromatographic measuring instruments and accessories									کروماتوگرافی
116877	116875	41115709	High pressure liquid chromatography HPLC columns									ستون HPLC
116889	103902	41115800	Clinical and diagnostic analyzers and accessories and supplies									آنالایزرهای تشخیصی
116890	116889	41115802	Amino acid analyzer accessories or supplies									لوازم آنالایزر اسید آمینه
116891	116889	41115803	Blood bank analyzers									آنالایزر بانک خون
116892	116889	41115804	Blood bank analyzer accessories or supplies									لوازم آنالایزر بانک خون
116893	116889	41115805	Blood gas analyzers									آنالایزر گاز خون
116894	116889	41115806	Blood gas analyzer accessories or supplies									لوازم آنالایزر گاز خون
116895	116889	41115807	Chemistry analyzers									آنالایزر شیمی
116896	116889	41115808	Chemistry analyzer accessories or supplies									لوازم آنالایزر شیمی
116897	116889	41115809	Coagulation analyzers									آنالایزر انعقاد
116898	116889	41115810	Coagulation analyzer accessories or supplies									لوازم آنالایزر انعقاد
116899	116889	41115811	Deoxyribonucleic sequence analyzers									آنالایزر DNA
116900	116889	41115812	Deoxyribonucleic sequence analyzer accessories or supplies									لوازم آنالایزر DNA
116901	116889	41115813	Toxicology analyzers									آنالایزر سم‌شناسی
116902	116889	41115814	Toxicology analyzers accessories or supplies									لوازم آنالایزر سم‌شناسی
116903	116889	41115815	Hematology analyzers									آنالایزر هماتولوژی
116904	116889	41115816	Hematology analyzer accessories or supplies									لوازم آنالایزر هماتولوژی
116905	116889	41115817	Histology analyzers									آنالایزر بافت‌شناسی
116906	116889	41115818	Histology analyzer accessories or supplies									لوازم آنالایزر بافت
116907	116889	41115819	Immunology analyzers									آنالایزر ایمونولوژی
116908	116889	41115820	Immunology analyzer accessories or supplies									لوازم آنالایزر ایمونولوژی
116909	116889	41115821	Microbiology analyzers									آنالایزر میکروبی
116910	116889	41115822	Microbiology analyzer accessories or supplies									لوازم آنالایزر میکروبی
116911	116889	41115824	Protein analyzer accessories or supplies									لوازم آنالایزر پروتئین
116912	116889	41115825	Radioisotopic analyzers									آنالایزر رادیوایزوتوپ
116913	116889	41115826	Radioisotopic analyzer accessories or supplies									لوازم آنالایزر رادیوایزوتوپ
116914	116889	41115827	Urinalysis analyzers									آنالایزر ادرار
116915	116889	41115828	Urinalysis analyzer accessories or supplies									لوازم آنالایزر ادرار
116916	103902	41116000	Clinical and diagnostic analyzer reagents									معرف‌های آنالایزر
116917	116916	41116001	Amino acid analyzer reagents									معرف اسید آمینه
